-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2020,24.0,52.5,9.84,10.98,11.81,14.59,16.56,19.92,21.83,23.64,19.13,16.9,15.55,13.83,16.23
T2MDEW,2020,24.0,53.125,9.93,11.23,11.78,14.21,16.72,19.98,21.64,23.58,19.31,17.01,15.65,13.73,16.25
T2MDEW,2020,24.0,53.75,10.63,11.71,12.28,14.77,17.76,21.46,22.5,24.2,19.73,17.53,16.19,13.96,16.91
T2MDEW,2020,24.0,54.375,9.89,10.76,11.02,13.24,15.56,19.93,20.01,22.3,16.06,14.17,14.86,12.57,15.04
T2MDEW,2020,24.0,55.0,9.29,9.91,10.07,11.97,12.97,17.44,16.95,19.62,11.23,9.33,13.35,10.89,12.76
T2MDEW,2020,24.0,55.625,8.3,8.46,8.6,10.0,10.73,13.69,15.54,17.25,6.63,6.07,11.79,9.56,10.56
T2MDEW,2020,24.0,56.25,8.09,8.47,8.65,9.15,9.55,12.46,16.47,17.22,6.87,6.19,11.41,8.79,10.29
T2MDEW,2020,24.5,51.875,12.21,13.55,15.51,18.85,21.35,23.96,27.0,26.79,23.76,19.76,18.26,15.73,19.75
T2MDEW,2020,24.5,52.5,13.16,14.6,16.28,19.73,22.9,26.12,28.06,28.81,24.62,20.68,19.01,16.44,20.89
T2MDEW,2020,24.5,53.125,13.72,15.39,16.96,20.46,23.95,27.11,28.83,29.38,25.55,21.42,19.53,16.71,21.6
T2MDEW,2020,24.5,53.75,13.63,15.23,16.69,20.32,24.06,27.45,28.65,28.98,25.17,21.39,19.47,16.39,21.47
T2MDEW,2020,24.5,54.375,12.38,13.63,14.73,18.03,21.4,25.62,25.85,26.82,22.24,18.92,18.06,14.89,19.39
T2MDEW,2020,24.5,55.0,9.81,10.67,11.23,13.44,15.17,20.04,19.03,21.38,14.0,11.91,14.7,11.64,14.43
T2MDEW,2020,24.5,55.625,8.69,9.16,9.4,10.69,11.21,14.79,16.25,18.22,8.26,7.86,12.95,10.19,11.48
T2MDEW,2020,24.5,56.25,9.74,10.6,10.75,11.75,12.27,16.01,19.33,20.19,11.76,10.09,13.64,10.47,13.06
T2MDEW,2020,25.0,51.875,12.56,13.92,15.8,18.85,21.2,23.6,27.11,26.72,23.97,19.67,18.48,15.83,19.83
T2MDEW,2020,25.0,52.5,13.72,15.25,16.82,20.07,23.08,26.45,28.63,29.18,25.09,20.88,19.45,16.69,21.29
T2MDEW,2020,25.0,53.125,13.97,15.67,17.13,20.46,23.64,27.21,28.98,29.42,25.64,21.2,19.67,16.71,21.66
T2MDEW,2020,25.0,53.75,13.99,15.73,17.21,20.75,23.98,27.75,29.04,29.29,25.8,21.32,19.74,16.51,21.77
T2MDEW,2020,25.0,54.375,13.82,15.36,16.9,20.63,23.98,28.02,28.7,28.85,25.31,21.11,19.57,16.06,21.54
T2MDEW,2020,25.0,55.0,11.98,13.3,14.5,17.71,20.72,25.07,24.42,25.44,20.41,17.21,17.54,13.9,18.53
T2MDEW,2020,25.0,55.625,9.85,11.08,11.69,13.05,13.75,18.14,18.75,20.48,12.29,10.57,14.72,11.26,13.81
T2MDEW,2020,25.0,56.25,11.26,12.82,13.6,14.96,14.81,19.69,22.53,22.77,15.5,12.57,15.7,11.9,15.68
T2MDEW,2020,25.5,51.875,12.81,14.34,15.97,18.96,21.44,24.16,27.39,27.38,24.38,19.86,18.76,16.09,20.14
T2MDEW,2020,25.5,52.5,13.99,15.57,16.9,20.15,23.18,26.6,28.9,29.29,25.46,20.99,19.68,16.86,21.48
T2MDEW,2020,25.5,53.125,14.21,15.91,17.23,20.6,23.79,27.56,29.3,29.48,25.91,21.31,19.85,16.8,21.84
T2MDEW,2020,25.5,53.75,14.22,15.97,17.36,20.97,24.23,28.26,29.42,29.47,26.11,21.38,19.87,16.66,22.01
T2MDEW,2020,25.5,54.375,14.14,15.9,17.41,21.05,24.33,28.48,29.11,29.18,25.95,21.33,19.78,16.29,21.92
T2MDEW,2020,25.5,55.0,13.83,15.6,17.11,21.0,24.4,28.42,28.38,28.46,25.0,20.65,19.51,15.67,21.51
T2MDEW,2020,25.5,55.625,11.76,13.47,14.46,17.08,18.68,23.11,22.96,24.07,18.23,15.06,16.98,12.9,17.4
T2MDEW,2020,25.5,56.25,11.81,13.59,14.51,16.72,15.99,21.47,23.66,23.73,16.59,12.41,16.02,11.89,16.54
T2MDEW,2020,26.0,51.875,13.14,14.8,16.29,19.34,22.33,25.17,28.08,28.31,25.08,20.36,19.09,16.26,20.7
T2MDEW,2020,26.0,52.5,14.07,15.68,16.92,20.41,23.58,26.93,29.19,29.38,25.98,21.08,19.8,16.72,21.66
T2MDEW,2020,26.0,53.125,14.2,15.78,17.12,20.87,23.99,27.9,29.39,29.5,26.28,21.2,19.85,16.52,21.9
T2MDEW,2020,26.0,53.75,14.17,15.72,17.26,21.19,24.29,28.34,29.37,29.41,26.33,21.14,19.77,16.27,21.95
T2MDEW,2020,26.0,54.375,14.09,15.81,17.41,21.51,24.58,28.64,29.3,29.2,26.12,20.83,19.67,15.99,21.94
T2MDEW,2020,26.0,55.0,13.98,15.8,17.31,21.55,24.73,28.76,28.89,28.76,25.4,20.52,19.5,15.59,21.74
T2MDEW,2020,26.0,55.625,13.54,15.4,16.77,20.89,23.46,27.42,27.37,27.68,23.72,19.02,18.89,14.64,20.74
T2MDEW,2020,26.0,56.25,12.29,13.84,14.91,18.72,19.25,23.84,25.02,25.17,19.6,14.31,16.59,12.43,18.0
T2MDEW,2021,22.5,51.875,3.52,6.73,1.73,2.02,3.29,6.91,13.8,11.32,11.32,12.05,10.02,7.53,7.53
T2MDEW,2021,22.5,52.5,4.24,7.24,2.38,2.52,3.5,7.92,13.74,11.61,12.49,12.74,11.18,8.72,8.19
T2MDEW,2021,22.5,53.125,5.04,7.54,2.77,2.77,4.22,8.48,14.01,11.85,13.18,13.26,11.81,9.4,8.7
T2MDEW,2021,22.5,53.75,5.27,7.78,3.2,3.15,5.12,9.04,14.6,12.01,13.78,13.56,12.17,9.8,9.13
T2MDEW,2021,22.5,54.375,5.12,7.83,3.66,3.75,5.98,9.62,15.1,12.17,14.18,13.48,12.05,10.03,9.42
T2MDEW,2021,22.5,55.0,4.76,7.61,3.96,4.2,6.61,10.34,15.56,12.36,14.34,12.93,11.07,10.15,9.5
T2MDEW,2021,22.5,55.625,3.77,6.63,3.66,3.68,6.71,10.48,15.89,12.38,14.05,11.81,8.72,9.9,8.99
T2MDEW,2021,22.5,56.25,2.75,4.64,2.93,2.79,6.77,10.04,16.52,12.68,14.08,10.75,7.0,9.05,8.36
T2MDEW,2021,23.0,51.875,4.77,7.85,2.72,3.02,4.91,8.49,14.99,13.14,13.2,13.73,11.36,8.37,8.89
T2MDEW,2021,23.0,52.5,5.45,8.35,3.4,3.52,4.97,9.8,14.6,13.1,14.17,14.35,12.56,9.45,9.48
T2MDEW,2021,23.0,53.125,6.03,8.59,3.68,3.77,5.56,10.28,14.42,13.23,14.82,14.71,13.13,10.06,9.86
T2MDEW,2021,23.0,53.75,6.32,8.84,4.19,4.17,6.56,10.79,14.86,13.27,15.33,15.14,13.44,10.51,10.29
T2MDEW,2021,23.0,54.375,6.07,8.82,4.76,4.72,7.39,11.08,15.33,13.22,15.44,15.01,13.27,10.67,10.49
T2MDEW,2021,23.0,55.0,5.58,8.32,4.94,4.78,7.36,11.51,15.68,12.87,15.13,13.93,12.34,10.58,10.26
T2MDEW,2021,23.0,55.625,4.23,6.57,3.95,3.7,6.25,10.75,15.69,12.27,13.77,11.84,9.68,10.07,9.08
T2MDEW,2021,23.0,56.25,2.68,3.81,2.42,2.32,5.94,9.1,15.82,11.78,12.9,10.09,7.07,8.75,7.75
T2MDEW,2021,23.5,51.875,6.48,9.19,4.33,4.51,7.85,10.97,17.09,16.21,15.7,15.94,13.12,9.63,10.93
T2MDEW,2021,23.5,52.5,7.12,9.74,4.93,4.91,7.7,12.52,16.62,15.78,16.53,16.47,14.18,10.53,11.43
T2MDEW,2021,23.5,53.125,7.51,9.96,5.25,5.24,8.3,12.88,16.14,15.61,17.11,16.7,14.64,10.96,11.7
T2MDEW,2021,23.5,53.75,7.73,10.17,5.77,5.77,9.22,13.51,16.12,15.61,17.41,16.96,14.86,11.53,12.06
T2MDEW,2021,23.5,54.375,7.18,9.84,6.08,6.1,9.52,13.51,16.13,15.09,17.1,16.52,14.43,11.54,11.93
T2MDEW,2021,23.5,55.0,6.18,8.95,5.79,5.52,8.59,12.91,16.02,13.66,15.93,14.95,13.25,11.06,11.08
T2MDEW,2021,23.5,55.625,4.52,6.71,4.25,3.79,6.18,10.78,15.67,12.26,13.68,12.01,10.71,10.37,9.26
T2MDEW,2021,23.5,56.25,2.99,4.08,2.04,1.99,5.29,8.59,15.43,11.66,12.17,10.28,8.27,8.95,7.67
T2MDEW,2021,24.0,51.875,10.05,12.23,9.85,10.97,15.51,17.76,22.63,22.39,20.72,19.92,16.35,12.83,15.96
T2MDEW,2021,24.0,52.5,10.28,12.59,9.87,10.56,15.09,19.06,22.02,21.69,21.07,20.24,17.03,13.25,16.08
T2MDEW,2021,24.0,53.125,10.54,12.64,9.85,10.41,15.36,19.17,21.41,21.36,21.46,20.33,17.14,13.47,16.11
T2MDEW,2021,24.0,53.75,11.03,13.21,11.08,11.95,16.93,20.29,21.79,21.94,22.07,20.71,17.52,14.37,16.93
T2MDEW,2021,24.0,54.375,9.14,11.74,9.26,9.76,14.27,17.98,19.22,19.1,20.09,18.87,16.13,13.26,14.92
T2MDEW,2021,24.0,55.0,6.71,9.76,6.95,6.68,10.4,14.54,16.87,15.1,17.08,16.08,14.04,11.75,12.17
T2MDEW,2021,24.0,55.625,4.6,7.32,4.69,4.09,6.4,10.64,15.91,12.74,13.73,12.47,11.63,10.56,9.58
T2MDEW,2021,24.0,56.25,3.55,5.96,2.7,2.4,5.58,9.28,16.08,13.45,12.75,11.39,10.33,9.78,8.62
T2MDEW,2021,24.5,51.875,12.94,14.73,14.59,16.66,21.36,23.35,26.95,26.63,24.44,22.71,18.7,15.56,19.92
T2MDEW,2021,24.5,52.5,13.67,15.75,16.04,18.34,22.99,25.88,28.13,27.56,25.6,23.74,19.89,16.52,21.21
T2MDEW,2021,24.5,53.125,14.22,16.44,17.04,19.42,24.3,27.03,28.79,28.11,26.46,24.35,20.24,17.08,21.99
T2MDEW,2021,24.5,53.75,14.05,16.44,17.14,19.56,24.61,27.08,28.26,27.73,26.26,24.21,20.04,17.0,21.89
T2MDEW,2021,24.5,54.375,12.4,15.01,14.93,16.75,21.62,24.48,25.16,25.14,24.49,22.36,18.63,15.82,19.76
T2MDEW,2021,24.5,55.0,7.72,11.23,9.11,9.42,13.71,17.23,18.93,17.88,19.18,17.69,15.08,12.87,14.18
T2MDEW,2021,24.5,55.625,5.33,8.6,5.87,5.25,7.81,11.54,16.73,13.85,14.82,13.89,12.78,11.26,10.66
T2MDEW,2021,24.5,56.25,5.77,9.33,6.56,7.04,9.79,13.26,18.77,17.16,15.83,14.54,13.19,11.77,11.93
T2MDEW,2021,25.0,51.875,13.2,14.87,14.73,16.94,21.41,23.51,27.13,26.5,24.42,22.72,18.72,15.9,20.04
T2MDEW,2021,25.0,52.5,14.12,16.09,16.71,19.05,23.57,26.59,28.86,27.96,26.01,23.92,20.11,16.98,21.7
T2MDEW,2021,25.0,53.125,14.33,16.57,17.42,19.7,24.45,27.29,29.22,28.22,26.32,24.31,20.16,17.15,22.13
T2MDEW,2021,25.0,53.75,14.33,16.83,17.72,20.25,25.1,27.42,29.04,28.23,26.42,24.45,20.01,17.1,22.27
T2MDEW,2021,25.0,54.375,13.92,16.76,17.79,20.3,25.23,27.31,28.36,28.08,26.43,24.06,19.83,17.01,22.12
T2MDEW,2021,25.0,55.0,10.94,14.65,14.48,16.3,20.71,23.22,24.33,23.75,23.65,21.16,17.71,15.29,18.87
T2MDEW,2021,25.0,55.625,6.94,11.0,8.83,8.68,11.76,15.17,19.09,16.81,17.92,16.33,14.41,12.69,13.31
T2MDEW,2021,25.0,56.25,7.75,12.04,10.26,10.71,13.16,17.48,21.32,20.62,19.32,17.43,15.54,13.66,14.96
T2MDEW,2021,25.5,51.875,13.46,15.07,15.12,17.44,21.8,24.68,27.58,26.96,24.84,23.04,18.93,16.24,20.46
T2MDEW,2021,25.5,52.5,14.34,16.19,17.01,19.51,24.01,27.16,29.24,28.15,26.31,24.05,20.11,17.13,21.97
T2MDEW,2021,25.5,53.125,14.43,16.63,17.76,20.08,24.94,27.77,29.67,28.63,26.54,24.42,20.16,17.17,22.38
T2MDEW,2021,25.5,53.75,14.37,16.85,18.2,20.67,25.53,27.83,29.78,28.85,26.8,24.53,20.06,17.09,22.58
T2MDEW,2021,25.5,54.375,14.08,16.98,18.48,21.01,25.64,27.71,29.25,28.72,26.97,24.29,19.9,17.01,22.53
T2MDEW,2021,25.5,55.0,13.37,17.03,18.61,21.26,25.48,27.42,28.42,27.86,26.85,23.64,19.52,16.87,22.22
T2MDEW,2021,25.5,55.625,9.54,14.13,13.87,15.06,18.3,21.21,23.59,22.21,22.61,19.64,16.44,14.49,17.61
T2MDEW,2021,25.5,56.25,7.82,12.84,12.1,12.69,14.96,19.47,22.6,21.98,20.64,18.41,15.71,13.79,16.1
T2MDEW,2021,26.0,51.875,13.67,15.28,15.83,18.26,22.68,26.11,28.3,27.54,25.71,23.43,19.17,16.45,21.07
T2MDEW,2021,26.0,52.5,14.29,16.2,17.32,20.01,24.6,27.63,29.67,28.55,26.63,24.18,19.92,17.04,22.2
T2MDEW,2021,26.0,53.125,14.16,16.56,18.05,20.63,25.3,28.07,29.89,28.88,26.86,24.4,19.88,16.99,22.51
T2MDEW,2021,26.0,53.75,13.82,16.71,18.43,20.92,25.35,28.09,29.77,29.01,27.13,24.46,19.73,16.84,22.55
T2MDEW,2021,26.0,54.375,13.48,16.89,18.88,21.43,25.52,28.13,29.62,28.92,27.41,24.35,19.53,16.71,22.6
T2MDEW,2021,26.0,55.0,12.99,17.16,19.26,21.81,25.77,28.04,29.26,28.44,27.46,23.98,19.31,16.51,22.52
T2MDEW,2021,26.0,55.625,11.84,16.86,18.54,20.76,23.94,26.52,27.91,26.97,26.76,22.73,18.34,15.95,21.45
T2MDEW,2021,26.0,56.25,8.53,14.37,15.25,16.48,18.84,22.71,24.82,23.93,23.24,19.58,15.85,13.97,18.15
T2MDEW,2022,22.5,51.875,6.41,3.93,0.77,2.13,4.16,6.6,15.49,13.22,10.01,8.4,8.47,10.13,7.51
T2MDEW,2022,22.5,52.5,7.64,4.85,1.93,2.51,5.18,7.31,15.83,13.01,10.46,9.38,9.31,10.69,8.21
T2MDEW,2022,22.5,53.125,8.41,5.52,2.53,2.9,5.47,8.04,16.17,12.94,11.0,10.17,10.24,11.03,8.74
T2MDEW,2022,22.5,53.75,9.05,6.12,3.23,3.26,5.58,9.25,16.77,12.96,11.52,10.49,11.09,11.25,9.24
T2MDEW,2022,22.5,54.375,9.57,6.57,3.96,3.74,5.74,10.14,17.51,12.95,12.04,10.36,11.71,11.22,9.65
T2MDEW,2022,22.5,55.0,9.78,6.62,4.43,4.15,6.03,10.58,18.02,12.88,12.55,9.6,11.88,10.9,9.81
T2MDEW,2022,22.5,55.625,9.49,6.07,4.21,3.64,5.47,10.74,18.28,12.97,13.0,7.7,11.48,10.43,9.48
T2MDEW,2022,22.5,56.25,8.58,5.13,3.18,2.91,4.08,10.85,18.28,13.61,13.43,6.68,10.76,9.52,8.94
T2MDEW,2022,23.0,51.875,7.23,4.95,1.85,3.63,5.55,8.4,16.56,14.59,11.78,10.44,9.75,10.91,8.84
T2MDEW,2022,23.0,52.5,8.39,5.8,3.1,3.86,6.82,9.0,16.63,14.03,12.09,11.12,10.43,11.52,9.43
T2MDEW,2022,23.0,53.125,9.08,6.36,3.55,4.05,6.97,9.54,16.93,13.77,12.53,11.84,11.23,11.8,9.84
T2MDEW,2022,23.0,53.75,9.75,7.12,4.33,4.55,7.43,10.7,17.41,13.64,12.87,12.31,12.04,12.05,10.38
T2MDEW,2022,23.0,54.375,10.21,7.6,5.0,4.95,7.59,11.36,18.0,13.4,13.01,12.13,12.55,11.96,10.67
T2MDEW,2022,23.0,55.0,10.32,7.41,5.17,5.02,7.76,11.25,18.48,13.09,13.08,10.79,12.5,11.48,10.56
T2MDEW,2022,23.0,55.625,9.8,6.49,4.35,3.73,6.4,10.46,18.31,12.69,12.61,7.75,11.62,10.72,9.6
T2MDEW,2022,23.0,56.25,8.66,4.91,2.5,2.23,3.79,9.69,17.93,12.64,12.03,5.8,10.39,9.62,8.37
T2MDEW,2022,23.5,51.875,8.37,6.49,3.64,5.92,8.09,11.27,18.55,17.04,14.75,13.26,11.66,11.9,10.95
T2MDEW,2022,23.5,52.5,9.38,7.26,4.73,6.01,9.49,11.73,18.57,16.23,15.02,13.61,12.32,12.55,11.44
T2MDEW,2022,23.5,53.125,9.99,7.7,5.24,6.08,9.46,12.14,18.67,15.8,15.44,14.37,12.98,12.84,11.76
T2MDEW,2022,23.5,53.75,10.65,8.52,6.15,6.78,10.12,13.29,18.9,15.25,15.36,14.75,13.52,13.02,12.22
T2MDEW,2022,23.5,54.375,10.98,8.89,6.68,7.0,10.11,13.33,19.02,14.43,14.84,14.22,13.72,12.81,12.2
T2MDEW,2022,23.5,55.0,10.85,8.35,6.31,6.31,9.68,12.17,19.11,13.64,14.04,12.16,13.4,12.14,11.54
T2MDEW,2022,23.5,55.625,10.13,6.94,4.79,4.28,7.66,10.54,18.61,12.52,12.58,8.36,12.09,11.17,10.0
T2MDEW,2022,23.5,56.25,8.97,5.06,2.12,1.84,3.73,9.01,18.18,11.64,11.2,6.11,10.7,10.03,8.24
T2MDEW,2022,24.0,51.875,11.07,10.37,9.49,12.6,14.53,18.05,23.22,22.86,20.51,17.86,15.77,14.34,15.93
T2MDEW,2022,24.0,52.5,11.78,10.73,9.74,12.43,15.75,18.28,23.26,21.75,20.37,18.04,16.05,14.73,16.11
T2MDEW,2022,24.0,53.125,12.0,10.9,9.72,12.43,15.64,18.52,23.1,21.26,20.61,18.65,16.34,14.82,16.2
T2MDEW,2022,24.0,53.75,12.86,11.85,11.1,13.75,16.82,19.99,23.4,21.25,21.01,19.38,17.26,15.31,17.03
T2MDEW,2022,24.0,54.375,12.35,10.92,9.68,11.5,14.77,17.37,21.6,17.77,18.49,17.48,16.03,14.32,15.22
T2MDEW,2022,24.0,55.0,11.34,9.35,7.63,8.13,12.09,13.47,19.91,14.6,15.61,14.05,14.48,12.94,12.83
T2MDEW,2022,24.0,55.625,10.37,7.42,5.34,4.83,8.76,10.68,18.97,12.43,13.0,9.44,12.62,11.71,10.49
T2MDEW,2022,24.0,56.25,9.66,5.93,2.98,2.5,4.42,9.7,19.55,12.83,12.24,7.94,11.81,11.09,9.25
T2MDEW,2022,24.5,51.875,13.38,13.58,14.45,17.48,19.53,23.11,26.78,27.14,24.61,21.05,19.19,16.24,19.75
T2MDEW,2022,24.5,52.5,14.64,14.63,16.12,19.39,22.01,25.08,28.07,27.72,25.43,21.96,20.2,17.1,21.07
T2MDEW,2022,24.5,53.125,15.23,15.27,17.21,20.64,22.93,26.23,28.63,28.17,26.43,23.03,20.84,17.55,21.88
T2MDEW,2022,24.5,53.75,15.26,15.28,17.23,20.87,23.14,26.51,28.26,27.6,26.27,23.23,20.76,17.56,21.87
T2MDEW,2022,24.5,54.375,14.4,14.0,14.99,18.51,21.24,23.82,25.99,24.08,23.99,21.67,19.61,16.62,19.94
T2MDEW,2022,24.5,55.0,11.98,10.73,9.73,11.43,15.3,16.12,21.48,16.78,18.2,16.64,16.02,13.89,14.89
T2MDEW,2022,24.5,55.625,10.79,8.54,6.55,6.14,10.32,11.49,19.61,13.23,14.39,11.93,13.7,12.41,11.62
T2MDEW,2022,24.5,56.25,11.44,8.82,6.95,7.08,9.01,13.61,21.77,16.87,15.89,12.61,14.2,12.81,12.62
T2MDEW,2022,25.0,51.875,13.61,13.87,14.79,17.25,19.19,22.77,26.88,27.36,24.81,21.26,19.5,16.31,19.83
T2MDEW,2022,25.0,52.5,14.99,15.1,16.97,19.69,22.12,25.25,28.56,28.37,26.11,22.22,20.69,17.22,21.48
T2MDEW,2022,25.0,53.125,15.43,15.41,17.69,20.59,22.8,26.06,28.85,28.25,26.62,22.8,21.01,17.42,21.95
T2MDEW,2022,25.0,53.75,15.59,15.58,18.04,21.28,23.25,26.72,28.75,28.01,26.81,23.34,21.18,17.56,22.21
T2MDEW,2022,25.0,54.375,15.51,15.54,17.98,21.63,23.58,26.84,28.23,27.36,26.66,23.57,21.23,17.64,22.18
T2MDEW,2022,25.0,55.0,13.9,13.7,14.83,18.29,20.82,22.63,25.19,22.59,23.26,20.97,19.17,15.95,19.3
T2MDEW,2022,25.0,55.625,11.64,10.41,9.36,9.87,13.72,14.79,21.26,16.26,17.71,15.75,15.81,13.49,14.2
T2MDEW,2022,25.0,56.25,12.83,11.4,10.79,10.62,13.09,17.24,24.01,20.71,19.56,16.72,16.62,14.15,15.68
T2MDEW,2022,25.5,51.875,13.9,14.09,15.35,17.72,19.78,23.0,27.38,27.73,25.49,21.77,19.85,16.57,20.26
T2MDEW,2022,25.5,52.5,15.1,15.13,17.29,19.99,22.06,25.37,28.87,28.56,26.68,22.52,20.81,17.34,21.68
T2MDEW,2022,25.5,53.125,15.53,15.39,18.09,20.93,22.74,26.12,29.03,28.63,27.05,23.16,21.11,17.48,22.14
T2MDEW,2022,25.5,53.75,15.69,15.52,18.62,21.64,23.24,26.8,29.01,28.45,27.23,23.75,21.37,17.62,22.45
T2MDEW,2022,25.5,54.375,15.64,15.61,18.8,22.06,23.65,27.12,28.71,27.94,27.2,23.98,21.51,17.64,22.52
T2MDEW,2022,25.5,55.0,15.38,15.73,18.78,22.69,24.24,27.2,28.02,27.02,26.76,23.78,21.34,17.36,22.39
T2MDEW,2022,25.5,55.625,13.27,13.2,14.37,16.43,19.15,20.78,24.3,21.59,22.46,19.89,18.63,14.83,18.27
T2MDEW,2022,25.5,56.25,13.15,12.46,12.77,12.73,15.58,19.01,24.78,22.32,21.01,17.8,17.46,13.87,16.94
T2MDEW,2022,26.0,51.875,14.12,14.33,16.13,18.69,20.73,24.09,28.28,28.24,26.18,22.48,20.15,16.76,20.89
T2MDEW,2022,26.0,52.5,15.04,15.03,17.75,20.34,22.05,25.87,29.17,28.73,27.03,23.14,20.92,17.21,21.89
T2MDEW,2022,26.0,53.125,15.27,15.23,18.42,21.15,22.72,26.57,29.11,28.71,27.29,23.59,21.18,17.27,22.25
T2MDEW,2022,26.0,53.75,15.35,15.25,18.85,21.56,23.13,26.82,28.93,28.6,27.35,23.89,21.33,17.22,22.39
T2MDEW,2022,26.0,54.375,15.24,15.4,19.17,22.19,23.87,27.32,28.85,28.42,27.45,24.0,21.49,17.17,22.58
T2MDEW,2022,26.0,55.0,15.03,15.72,19.34,22.9,24.48,27.68,28.5,27.85,27.41,23.87,21.46,16.95,22.63
T2MDEW,2022,26.0,55.625,14.6,15.45,18.72,21.82,23.7,26.05,27.46,26.37,26.47,23.01,20.9,16.14,21.75
T2MDEW,2022,26.0,56.25,13.34,13.47,15.55,16.82,19.08,21.97,25.72,23.79,23.25,19.34,18.4,13.85,18.74
