-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
QV2M,2021,24.0,53.75,8.38,9.64,8.52,9.13,12.83,15.77,17.11,17.35,17.18,15.6,12.63,10.25,12.88
QV2M,2021,24.0,54.375,7.55,8.93,7.72,8.09,11.21,14.11,14.79,14.89,15.49,14.17,11.73,9.59,11.53
QV2M,2021,24.0,55.0,6.52,7.95,6.71,6.62,8.74,11.63,12.76,11.57,12.96,12.23,10.47,8.79,9.75
QV2M,2021,24.0,55.625,5.67,6.85,5.79,5.59,6.53,9.1,12.19,9.95,10.47,9.96,9.13,8.31,8.3
QV2M,2021,24.0,56.25,5.33,6.38,5.11,5.03,6.31,8.53,12.73,10.83,10.04,9.57,8.59,8.12,8.06
QV2M,2021,24.5,51.875,9.39,10.44,10.51,12.15,16.37,18.68,22.96,22.4,19.63,17.47,13.5,11.05,15.41
QV2M,2021,24.5,52.5,9.76,11.08,11.38,13.23,17.79,21.24,24.29,23.47,20.79,18.46,14.43,11.64,16.5
QV2M,2021,24.5,53.125,10.07,11.57,12.11,14.13,19.27,22.68,25.19,24.2,21.82,19.14,14.75,12.04,17.28
QV2M,2021,24.5,53.75,9.98,11.6,12.23,14.33,19.75,22.84,24.51,23.73,21.63,19.01,14.61,11.99,17.22
QV2M,2021,24.5,54.375,9.1,10.74,10.86,12.33,16.99,20.07,20.78,20.76,19.72,17.19,13.52,11.18,15.29
QV2M,2021,24.5,55.0,6.96,8.67,7.72,7.99,10.9,13.68,14.49,13.8,14.74,13.37,11.06,9.39,11.08
QV2M,2021,24.5,55.625,6.01,7.48,6.34,6.12,7.32,9.76,12.88,10.79,11.37,10.9,9.78,8.69,8.96
QV2M,2021,24.5,56.25,6.18,7.96,6.77,7.15,8.68,11.22,15.0,13.73,12.35,11.52,10.15,9.11,10.0
QV2M,2021,25.0,51.875,9.5,10.52,10.58,12.34,16.39,18.85,23.21,22.25,19.57,17.44,13.49,11.25,15.48
QV2M,2021,25.0,52.5,10.0,11.3,11.85,13.82,18.4,22.1,25.3,24.02,21.3,18.63,14.63,11.96,16.98
QV2M,2021,25.0,53.125,10.13,11.66,12.4,14.39,19.41,23.0,25.82,24.34,21.67,19.08,14.69,12.08,17.42
QV2M,2021,25.0,53.75,10.12,11.86,12.66,14.86,20.21,23.18,25.55,24.34,21.79,19.25,14.59,12.05,17.57
QV2M,2021,25.0,54.375,9.89,11.83,12.73,14.91,20.43,23.07,24.57,24.13,21.8,18.84,14.47,11.99,17.42
QV2M,2021,25.0,55.0,8.43,10.59,10.78,12.28,16.44,19.01,19.98,19.42,19.0,16.2,12.87,10.87,14.68
QV2M,2021,25.0,55.625,6.65,8.6,7.69,7.72,9.59,12.16,14.76,13.0,13.74,12.46,10.66,9.39,10.55
QV2M,2021,25.0,56.25,7.04,9.31,8.72,9.28,10.92,14.41,17.3,16.72,15.23,13.5,11.53,10.05,12.02
QV2M,2021,25.5,51.875,9.63,10.64,10.84,12.68,16.71,20.05,23.72,22.78,19.99,17.75,13.65,11.47,15.86
QV2M,2021,25.5,52.5,10.14,11.39,12.09,14.22,18.89,22.82,25.84,24.28,21.67,18.78,14.63,12.07,17.27
QV2M,2021,25.5,53.125,10.19,11.71,12.68,14.74,19.95,23.63,26.49,24.9,21.95,19.21,14.7,12.1,17.72
QV2M,2021,25.5,53.75,10.14,11.89,13.05,15.25,20.7,23.72,26.66,25.2,22.26,19.35,14.65,12.05,17.95
QV2M,2021,25.5,54.375,9.98,11.99,13.28,15.54,20.87,23.57,25.85,25.01,22.47,19.11,14.53,12.0,17.89
QV2M,2021,25.5,55.0,9.59,12.03,13.42,15.8,20.7,23.21,24.65,23.82,22.32,18.41,14.18,11.89,17.53
QV2M,2021,25.5,55.625,7.78,10.29,10.45,11.39,14.24,17.04,19.09,17.75,17.97,14.93,11.93,10.41,13.62
QV2M,2021,25.5,56.25,7.11,9.69,9.64,10.26,11.94,15.91,18.39,17.89,16.32,14.15,11.56,10.09,12.76
QV2M,2021,26.0,51.875,9.73,10.77,11.31,13.26,17.57,21.57,24.59,23.47,20.96,18.15,13.85,11.59,16.44
QV2M,2021,26.0,52.5,10.1,11.4,12.34,14.67,19.55,23.43,26.48,24.81,22.07,18.96,14.47,12.0,17.56
QV2M,2021,26.0,53.125,10.02,11.68,12.93,15.23,20.38,24.03,26.83,25.25,22.36,19.21,14.47,11.96,17.9
QV2M,2021,26.0,53.75,9.83,11.8,13.25,15.5,20.46,24.07,26.65,25.45,22.68,19.3,14.38,11.87,17.97
QV2M,2021,26.0,54.375,9.66,11.94,13.64,15.97,20.69,24.14,26.41,25.3,23.05,19.2,14.22,11.78,18.04
QV2M,2021,26.0,55.0,9.4,12.14,13.98,16.35,21.02,24.04,25.87,24.63,23.11,18.79,14.0,11.64,17.95
QV2M,2021,26.0,55.625,8.87,12.01,13.51,15.54,19.14,22.29,24.09,22.82,22.4,17.62,13.28,11.33,16.93
QV2M,2021,26.0,56.25,7.4,10.51,11.3,12.34,14.43,18.37,20.57,19.61,18.63,14.99,11.6,10.21,14.18
QV2M,2022,22.5,51.875,6.43,5.27,4.24,4.86,5.39,6.78,11.71,9.97,8.32,7.57,7.17,7.96,7.16
QV2M,2022,22.5,52.5,6.91,5.63,4.59,4.95,5.81,7.08,11.9,9.82,8.56,8.1,7.59,8.27,7.45
QV2M,2022,22.5,53.125,7.22,5.92,4.81,5.1,5.96,7.43,12.14,9.79,8.81,8.55,8.1,8.47,7.71
QV2M,2022,22.5,53.75,7.5,6.17,5.08,5.26,6.06,8.05,12.61,9.81,9.07,8.73,8.59,8.6,7.98
QV2M,2022,22.5,54.375,7.73,6.36,5.37,5.44,6.21,8.52,13.16,9.8,9.37,8.6,8.92,8.57,8.19
QV2M,2022,22.5,55.0,7.8,6.37,5.56,5.59,6.39,8.75,13.54,9.72,9.57,8.05,8.96,8.34,8.24
QV2M,2022,22.5,55.625,7.67,6.13,5.47,5.38,6.18,8.8,13.75,9.8,9.77,6.98,8.68,8.05,8.07
QV2M,2022,22.5,56.25,7.34,5.77,5.12,5.18,5.66,8.97,13.83,10.32,10.13,6.67,8.28,7.62,7.92
QV2M,2022,23.0,51.875,6.73,5.64,4.6,5.47,6.01,7.73,12.55,11.01,9.41,8.69,7.91,8.34,7.86
QV2M,2022,23.0,52.5,7.19,6.0,5.01,5.5,6.59,8.01,12.5,10.61,9.59,9.1,8.27,8.7,8.11
QV2M,2022,23.0,53.125,7.51,6.28,5.19,5.56,6.68,8.37,12.72,10.47,9.83,9.59,8.76,8.91,8.34
QV2M,2022,23.0,53.75,7.82,6.61,5.5,5.76,6.93,9.01,13.09,10.36,10.02,9.9,9.23,9.06,8.63
QV2M,2022,23.0,54.375,8.03,6.81,5.78,5.93,7.11,9.37,13.54,10.15,10.08,9.76,9.5,9.0,8.77
QV2M,2022,23.0,55.0,8.05,6.69,5.86,5.96,7.27,9.2,13.91,9.9,9.99,8.8,9.39,8.69,8.66
QV2M,2022,23.0,55.625,7.84,6.3,5.54,5.44,6.66,8.69,13.82,9.69,9.58,7.05,8.83,8.26,8.16
QV2M,2022,23.0,56.25,7.41,5.72,4.9,4.97,5.51,8.35,13.64,9.81,9.32,6.31,8.17,7.76,7.67
QV2M,2022,23.5,51.875,7.17,6.24,5.25,6.46,7.27,9.41,14.23,12.98,11.38,10.34,9.05,8.84,9.07
QV2M,2022,23.5,52.5,7.57,6.6,5.65,6.46,8.0,9.69,14.12,12.36,11.58,10.6,9.43,9.25,9.3
QV2M,2022,23.5,53.125,7.9,6.86,5.9,6.47,8.01,10.03,14.19,12.08,11.93,11.23,9.88,9.51,9.52
QV2M,2022,23.5,53.75,8.23,7.24,6.3,6.75,8.41,10.82,14.36,11.65,11.88,11.52,10.23,9.64,9.77
QV2M,2022,23.5,54.375,8.39,7.4,6.52,6.84,8.47,10.81,14.41,10.97,11.45,11.11,10.32,9.49,9.7
QV2M,2022,23.5,55.0,8.32,7.11,6.35,6.52,8.33,9.88,14.45,10.33,10.71,9.72,10.02,9.08,9.25
QV2M,2022,23.5,55.625,8.03,6.52,5.76,5.69,7.28,8.77,14.13,9.69,9.64,7.46,9.2,8.55,8.41
QV2M,2022,23.5,56.25,7.68,5.9,4.87,4.91,5.56,8.14,14.15,9.47,9.01,6.6,8.57,8.16,7.77
QV2M,2022,24.0,51.875,8.51,8.09,8.0,10.11,11.34,14.43,18.93,18.63,16.1,13.55,11.73,10.33,12.51
QV2M,2022,24.0,52.5,8.78,8.27,8.07,9.96,12.05,14.65,18.81,17.53,15.94,13.62,11.9,10.58,12.54
QV2M,2022,24.0,53.125,8.86,8.33,7.98,9.73,11.75,14.61,18.42,16.83,15.99,14.04,12.03,10.64,12.46
QV2M,2022,24.0,53.75,9.32,8.79,8.55,10.4,12.51,15.69,18.57,16.62,16.26,14.55,12.59,10.95,12.92
QV2M,2022,24.0,54.375,9.07,8.35,7.91,9.22,11.31,13.78,16.77,13.62,14.22,13.22,11.79,10.35,11.65
QV2M,2022,24.0,55.0,8.57,7.59,6.96,7.42,9.74,10.82,15.17,11.08,11.89,10.96,10.76,9.53,10.06
QV2M,2022,24.0,55.625,8.21,6.79,6.06,5.96,7.86,8.96,14.55,9.77,10.03,8.22,9.64,8.92,8.76
QV2M,2022,24.0,56.25,8.05,6.32,5.22,5.24,5.84,8.71,15.49,10.39,9.79,7.57,9.36,8.79,8.42
QV2M,2022,24.5,51.875,9.7,9.73,10.48,12.83,14.57,18.37,22.64,23.13,19.78,15.88,14.09,11.51,15.26
QV2M,2022,24.5,52.5,10.38,10.34,11.47,14.15,16.62,20.3,24.13,23.74,20.58,16.62,14.82,12.12,16.31
QV2M,2022,24.5,53.125,10.75,10.77,12.27,15.27,17.57,21.69,24.92,24.37,21.81,17.67,15.36,12.49,17.11
QV2M,2022,24.5,53.75,10.78,10.79,12.34,15.57,17.89,22.13,24.45,23.69,21.66,17.9,15.3,12.5,17.12
QV2M,2022,24.5,54.375,10.25,10.02,10.9,13.83,16.3,19.42,21.59,19.66,19.24,16.5,14.38,11.82,15.35
QV2M,2022,24.5,55.0,8.87,8.25,7.98,9.26,11.78,12.76,16.62,12.85,13.93,12.67,11.76,10.04,11.42
QV2M,2022,24.5,55.625,8.41,7.29,6.62,6.58,8.72,9.56,15.15,10.38,11.08,9.77,10.36,9.33,9.46
QV2M,2022,24.5,56.25,8.93,7.6,6.98,7.28,8.03,11.36,17.58,13.56,12.42,10.26,10.85,9.7,10.4
QV2M,2022,25.0,51.875,9.82,9.89,10.69,12.62,14.25,18.0,22.8,23.41,19.98,16.02,14.32,11.56,15.31
QV2M,2022,25.0,52.5,10.62,10.66,12.09,14.38,16.72,20.49,24.81,24.66,21.39,16.87,15.27,12.22,16.72
QV2M,2022,25.0,53.125,10.91,10.88,12.65,15.2,17.41,21.47,25.22,24.49,22.04,17.46,15.52,12.39,17.17
QV2M,2022,25.0,53.75,11.03,11.0,12.93,15.85,17.91,22.31,25.08,24.18,22.26,17.99,15.66,12.48,17.42
QV2M,2022,25.0,54.375,10.98,10.96,12.9,16.21,18.32,22.49,24.36,23.29,22.07,18.21,15.7,12.53,17.37
QV2M,2022,25.0,55.0,9.98,9.88,10.97,13.91,16.1,18.46,20.68,18.27,18.6,16.02,14.05,11.36,14.88
QV2M,2022,25.0,55.625,8.79,8.15,7.91,8.46,10.76,11.78,16.53,12.49,13.56,12.1,11.67,9.87,11.03
QV2M,2022,25.0,56.25,9.59,8.87,9.05,9.22,10.63,14.31,19.68,16.74,15.37,12.96,12.41,10.37,12.46
QV2M,2022,25.5,51.875,9.97,10.03,11.04,12.89,14.68,18.17,23.39,23.85,20.76,16.47,14.59,11.75,15.67
QV2M,2022,25.5,52.5,10.69,10.69,12.35,14.63,16.65,20.62,25.26,24.94,22.1,17.19,15.39,12.31,16.94
QV2M,2022,25.5,53.125,10.98,10.88,12.99,15.49,17.36,21.53,25.48,25.01,22.57,17.82,15.62,12.42,17.38
QV2M,2022,25.5,53.75,11.12,10.97,13.43,16.18,17.9,22.38,25.46,24.77,22.78,18.4,15.84,12.52,17.68
QV2M,2022,25.5,54.375,11.1,11.03,13.55,16.6,18.36,22.8,25.02,24.06,22.74,18.63,15.96,12.54,17.73
QV2M,2022,25.5,55.0,10.91,11.11,13.55,17.26,19.07,22.93,24.04,22.8,22.19,18.41,15.8,12.32,17.56
QV2M,2022,25.5,55.625,9.67,9.62,10.71,12.5,14.73,16.57,19.62,17.05,17.75,15.1,13.65,10.66,13.99
QV2M,2022,25.5,56.25,9.76,9.37,10.07,10.24,12.21,15.5,20.44,18.13,16.59,13.62,12.93,10.14,13.28
QV2M,2022,26.0,51.875,10.07,10.18,11.56,13.59,15.41,19.26,24.52,24.49,21.54,17.14,14.84,11.87,16.24
QV2M,2022,26.0,52.5,10.65,10.63,12.75,14.94,16.64,21.2,25.69,25.17,22.55,17.79,15.47,12.21,17.18
QV2M,2022,26.0,53.125,10.82,10.78,13.3,15.7,17.35,22.08,25.6,25.1,22.89,18.25,15.66,12.27,17.52
QV2M,2022,26.0,53.75,10.89,10.79,13.66,16.09,17.8,22.4,25.34,24.95,22.95,18.55,15.8,12.24,17.66
QV2M,2022,26.0,54.375,10.84,10.91,13.91,16.73,18.62,23.06,25.23,24.71,23.08,18.65,15.95,12.21,17.86
QV2M,2022,26.0,55.0,10.71,11.13,14.03,17.47,19.35,23.58,24.71,23.9,23.02,18.54,15.94,12.04,17.9
QV2M,2022,26.0,55.625,10.48,11.01,13.62,16.63,18.73,21.75,23.36,22.02,21.97,17.79,15.51,11.52,17.06
QV2M,2022,26.0,56.25,9.88,9.91,11.54,12.63,14.54,17.71,21.48,19.44,18.59,14.65,13.6,10.14,14.53
QV2M,2023,22.5,51.875,8.11,5.78,6.79,7.34,6.63,8.04,7.92,8.0,9.36,9.17,9.8,7.67,7.89
QV2M,2023,22.5,52.5,8.14,5.86,6.6,7.03,6.52,7.99,8.19,7.86,9.69,9.31,9.62,7.91,7.9
QV2M,2023,22.5,53.125,8.16,5.98,6.66,6.83,6.44,8.02,8.63,8.09,10.07,9.57,9.55,8.05,8.01
QV2M,2023,22.5,53.75,8.06,6.13,6.7,6.7,6.38,8.08,9.11,8.49,10.35,9.79,9.58,8.04,8.13
QV2M,2023,22.5,54.375,7.88,6.29,6.66,6.66,6.5,8.09,9.58,8.96,10.53,9.76,9.63,7.93,8.22
QV2M,2023,22.5,55.0,7.53,6.35,6.47,6.79,6.66,8.25,9.97,9.37,10.52,9.5,9.49,7.62,8.22
